id,fold,sample,veh_value,exposure,veh_age,agecat,max_power,driving_history_score,e_bill,trm_len,credit_score,low_education_ind,clm,numclaims,claimcst0,gender_f,gender_m,time_of_week_driven_weekday,time_of_week_driven_weekend,area_a,area_b,area_c,area_d,area_e,area_f,marital_status_m,marital_status_s,engine_type_dissel,engine_type_electric,engine_type_hybrid,engine_type_petrol,time_driven_12am6am,time_driven_12pm6pm,time_driven_6am12pm,time_driven_6pm12am,veh_color_black,veh_color_blue,veh_color_brown,veh_color_gray,veh_color_green,veh_color_red,veh_color_silver,veh_color_white,veh_color_yellow,veh_body_bus,veh_body_convt,veh_body_coupe,veh_body_hdtop,veh_body_mcara,veh_body_mibus,veh_body_panvn,veh_body_rdstr,veh_body_sedan,veh_body_stnwg,veh_body_suv,veh_body_truck,veh_body_ute
1,2,1|bld,5.800000000000001,0.362190934,2,1,161,73.0,0,6,646.516468959908,0.0,1,1,2023.198184,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8924,3,1|bld,6.76,0.329212624,4,6,159,91.0,1,12,643.8091265792591,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8925,1,1|bld,5.99,0.057286524,1,2,100,101.0,0,12,644.3441306859827,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8926,3,1|bld,5.5600000000000005,0.0999838315,3,2,226,98.0,0,6,649.5271473444202,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8927,3,1|bld,3.34,0.999328558,3,3,126,74.0,1,12,646.4271712546769,1.0,0,0,0.0,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8928,3,1|bld,3.4300000000000006,0.712932943,2,3,174,79.0,0,12,650.8801903911977,0.0,0,0,0.0,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8929,4,2|val,6.1000000000000005,0.225506881,2,2,131,85.0,1,12,653.5587768555711,0.0,0,0,0.0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8930,3,1|bld,5.7,0.959341035,2,1,137,55.0,0,12,641.6704237688537,1.0,0,0,0.0,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8931,4,2|val,5.48,0.757849209,1,5,119,84.0,1,12,641.5945606781443,0.0,0,0,0.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8932,3,1|bld,6.7700000000000005,0.625294986,4,2,196,55.0,0,12,649.3441513875073,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8933,2,1|bld,5.680000000000001,0.785092028,2,4,151,82.0,0,12,689.6467935060788,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8934,4,2|val,4.040000000000001,0.54419648,2,4,118,60.0,1,12,661.018482005179,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8935,3,1|bld,6.11,0.220776161,3,2,105,75.0,1,6,668.9164720370268,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8936,1,1|bld,6.140000000000001,0.154194944,3,1,174,84.0,1,12,686.7366481326544,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
8937,4,2|val,6.67,0.25569259,3,5,81,90.0,0,12,655.6135708896821,0.0,0,0,0.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8938,4,2|val,5.67,0.458194363,1,3,130,71.0,1,12,659.742572082251,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8939,1,1|bld,5.95,0.698496856,3,5,194,80.0,1,12,655.354789809924,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8940,1,1|bld,4.18,0.566964397,2,1,156,61.0,1,12,658.166426289928,0.0,0,0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8941,2,1|bld,5.720000000000001,0.935347185,2,6,121,79.0,0,12,662.3558432280869,1.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8942,3,1|bld,6.470000000000001,0.122260294,4,4,123,75.0,0,12,648.6066120918597,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8943,1,1|bld,5.83,0.901603993,4,2,117,77.0,0,12,653.201102078615,1.0,0,0,0.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8944,2,1|bld,5.01,0.626295987,1,5,202,92.0,1,12,644.1290510462916,0.0,0,0,0.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8945,4,2|val,5.3100000000000005,0.4593669405,1,4,152,108.0,1,6,644.7798289124598,1.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8946,4,2|val,7.0600000000000005,0.1669612915,4,6,243,69.0,1,6,635.0109685025194,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8947,3,1|bld,5.82,0.214166006,4,1,248,99.0,1,12,661.3984633365781,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8948,2,1|bld,6.17,0.467616764,2,5,159,73.0,1,12,659.6732497496216,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8949,3,1|bld,5.87,0.34255176,2,4,160,109.0,1,12,647.5976020603385,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8950,2,1|bld,4.78,0.716150613,3,4,197,93.0,1,12,642.8140812618198,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8951,2,1|bld,4.91,0.805045929,3,2,107,79.0,0,12,656.6187182918849,0.0,0,0,0.0,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8952,3,1|bld,4.960000000000001,0.874468659,1,6,169,75.0,1,12,647.6613680502802,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8953,4,2|val,6.54,0.448739892,3,5,152,88.0,0,12,655.1969767924465,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8954,3,1|bld,6.0200000000000005,0.428106146,3,1,128,97.0,1,12,643.1092435756847,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8955,1,1|bld,5.86,0.528436747,1,5,145,71.0,0,12,649.9201716496462,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
8956,1,1|bld,6.41,0.162183381,3,3,385,84.0,1,12,637.8370697289512,0.0,0,0,0.0,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8957,2,1|bld,5.8100000000000005,0.067806717,1,5,140,110.0,1,6,637.8121286050005,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8958,4,2|val,5.92,0.246717664,1,4,158,89.0,1,6,647.9167738110067,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8959,2,1|bld,6.73,0.1643228385,4,4,173,100.0,0,6,647.2539419825303,0.0,0,0,0.0,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8960,1,1|bld,6.2,0.131699726,2,3,116,96.0,1,12,640.3012834644112,0.0,0,0,0.0,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8961,3,1|bld,6.4,0.692053175,3,4,140,72.0,1,12,653.4544806249038,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8962,4,2|val,5.7700000000000005,0.821192599,2,2,82,87.0,1,12,663.3755832702742,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8963,3,1|bld,6.0,0.371935689,1,2,112,79.0,0,12,653.6542060300568,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8964,4,2|val,6.7,0.127163444,4,5,95,80.0,1,12,662.1406680147772,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8965,2,1|bld,7.23,0.556806466,4,4,198,67.0,0,12,640.1311617948177,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
